text,label,timestamp
"Growing up in a military family makes me like the style of these books all the more. They pull you into the Halo universe and you immediately become attached to the characters. Great stories and insight into the award winning game, Halo. After reading it I wanted to play some Halo and kick some Covenant rear!",positive,2025-02-24 04:00:00
"All of Paxton Quigleys self protection books are written for women but are in general excellent advice for both sexes. Men are usually stronger & larger than most women so a well trained female in the use of a firearm and the knowledge of when to use it in todays society is almost a necessity. I purchased these books as gifts for the women I care about, as a guide which points them in the correct direction.",positive,2025-02-24 05:00:00
Thank you for sending the book fast so that I could start reading it for my college class,negative,2025-02-24 05:00:00
"Not familiar with Grisham's work other than the fact that he seems suspiciously prolific, I wasn't expecting anything particularly special. Therefore, I was very plesantly surprised by how well written, compelling and seemingly personal this very entertaining story turned out to be.Great for that long plane ride or to take along on vacation, this smartly written story which says quite a bit about the author's sensitive impressions of the world around him, will keep you interested every chapter o",positive,2025-02-24 06:00:00
"Perhaps it is dated. Perhaps it was just built up too much. But this is yet another book that came highly recommended, both by other 'day-to-day' readers and critics alike, that i just could not enjoy.Bradbury's tale of a world where books is banned has a powerful and interesting premise. But it does not seem to follow through for me. Which is a shame - here is a book that is about the importance of books in our lives, but it is so boring that rather than 'get something' out of it, you just come",negative,2025-02-24 07:00:00
"We visited the Dingle peninsula of Ireland this fall and had to see this movie that was filmed there. Turns out that, in addition to having great scenes of the Dingle countryside, it also has a very good story line. And, terrific acting and some Irish history thrown in for good measure.",positive,2025-02-24 08:00:00
We Liked the swaddlers. Now that my daughter is older we needed protection and switched to huggies snug and dry.,negative,2025-02-24 08:00:00
That boy mike jones is about to get what is coming to him. He running around houston claiming he the king of the streets boy please. If anyone want to hear some real underground rap from houston go get that Chamillionaire (The MixTape Messiah) cause that is a true mc that should be out there cus Dike Jones -Who- Dike Jones his album is never coming soon. He has been saying that it is coming soon since 2002 but all he has done is put out two trash cds before he would even put out the cd he been t,negative,2025-02-24 09:00:00
"This is my all-time favorite movie. In some ways I can relate to this movie. I have friends who are just like these ""KIDS"". This movie takes a true look into a teens life. I recommend this movie to other teens and pre-teens.",positive,2025-02-24 10:00:00
"Very good CD, it makes me think about everything and its good when your working or when your sleeping. It have one or two ""bad"" songs but the rest are top quality. ""My Weekness"" always makes me think and put me in good mud. And if you enjoy the essays of Moby, then you'll love it! I advice you to buy it...",positive,2025-02-24 10:00:00
"Bought this ebook primarily because I was assigned a few of its short story in my North American Writters class. The stories are amazing, my favorite ones are ""Rip Van Winkle"" and of course ""The Legend of Sleepy Hollow"".This particular edition (The Sketch-Book of Geoffrey Crayon) was free on Amazon.com and although it is very well organized and there weren't any errors that I could find, I'm docking one star for a critical flaw on the ebook's design. The table of content is not hyperlinked, so i",positive,2025-02-24 11:00:00
"I get 4-5 shaves with each razor, after that it causes pimples. I find it too expensive, but there is no better alternative.",positive,2025-02-24 12:00:00
"According to this book there was no Rape of Nanking ,it was all Nationalist Chinese propaganda. The book is just not true, it presents a lot of facts but ignores others.It doesent read well",negative,2025-02-24 13:00:00
This is a great movie starring russell crowe and al pacino. It was well worthy of it's oscar nomination for best picture. The movie builds with tension as the it moves along. The DVD has some great features and great picture quality. The movie is over 2 hours but as with any great film time is not an issue. This is well worth the money to buy.,positive,2025-02-24 13:00:00
Although this pocketbook is helpful for beginners it has one big mistake: phrases and words are written in Amharic letters (which is a good thing) but the authors were really careless when they proofread the book. In many cases the word (or phrase) written in Amharic does not correspond to it's English translation ... which leads to misunderstandings as soon as one uses the book for nonverbal communication (and that was the idea behind the usage of amharic letters)!,negative,2025-02-24 14:00:00
"Well, to be really honest with you, I didn't like this book. Personally, I though Ann Rinaldi could've done a little better. Some parts are interesting and maybe even suspensful, but the rest is kind of dull. At some points in the book, Emily, the main character, is lying so much to her Uncle Valentine and is being so selfish, it's like, ""okay, so when's she going to tell the truth or at least realize what she has done?""",negative,2025-02-24 15:00:00
"This is a superb visualisation of the show based on the early 90's London Revival with Jason Donovan and (subsequently) Philip Schofield. The production was then moved to the US where Donny Osmond took the title role for 6 or 7 years. This version owes a lot to the original London Revival production. The Canaan sets and the Pharoah sets are practically identical to those of the stage version, just fleshed out a bit. The jail and Potiphar's offices are a new departure, with a triangular theme in ",positive,2025-02-24 15:00:00
"I recently bought these silk pajamas for my husband's birthday. Within a week, all the button fell off the top and the fabric frayed 2 - 3 inches wide along the seams in the pants along the thighs. I paid $160 dollars for these pajamas, more than silk PJs listed from other suppliers on Amazon, expecting I was buying quality. After a week's use, they are heading for the rag bag and I feel defrauded.",negative,2025-02-24 16:00:00
"While Golding is correct in that there is a dark side to human nature, he is a fool for having created such an implausible plot.Boys of that age rarely attack people under any circumstances.Instaed, they use more subtle forms of psychological warfare.They could only have acted like that if they had had to eat each other to survive. To expect boys to shrug off social conditioning in such a short time is, however absurd.",negative,2025-02-24 17:00:00
I made the mistake of seeing this movie in the theater tried hard to get my money's worth. It was impossible. The dialog was so contrived and mindless. There was not a laugh to be had and the chemistry between Kinnear and Holly was nonexistent.,negative,2025-02-24 18:00:00
"This is a great book for ALL levels of experience.If you're just starting your career as an account executive this wonderfully outlines many things you can do to instantly improve your client relations. And if you've been working with clients for a long time this will serve as an invaluable reference. You shouldn't just read it once, but over and over again!It's a quick read that can make a huge impact on your career and clients.",positive,2025-02-24 18:00:00
"I was so looking forward to this game being released, I was on the internet on a weekly basis looking for a new release date. Delay after delay. I bought the game the day of it's release. Loaded it onto my computer, and was ready to play. I had one disappointment after another. First, the controls were different from her other games. OK I will get use to the new ones. Second, and the biggest. Controlling her is virtually impossible. She is jerky, sporadic, and down right slow and awkward. I have",negative,2025-02-24 19:00:00
"I don't care for the author's abuse of the time line. Duras' character development is firm, but her flashbacks are ill timed and confusing. Duras' message of using the women's body as a form of control and yet making the main character seem separated from her body doesn't seem to really say anything.",negative,2025-02-24 20:00:00
"Very disappointed with this amp. It has an auto shut off, which is a cool feature. However it randomly shuts off while in use. VERY frustrating.",negative,2025-02-24 20:00:00
"Danelectro DJ-20C Rocky Road Spin Speaker Mini Effects Pedal, is an amazing little pedal!I use it with guitar, and keyboards.Using with Keyboards, organ mode(doesn't matter which type) jazz, rock, gives me an instant controllable Leslie effects.it includes fast and slow ramp up,boost, volume/drive. thru a mixer in stereo you can do some amazing stuff with this inexpensive unit.The only drawback i have found is the buttons are very hard to engage and disengage.But i'm working on that. i will modi",positive,2025-02-24 21:00:00
"I gave this one star, because negative stars are not allowed. The previous review has to have been written by someone closely related to the book.I was a teen-ager during the '80s Ninja Craze and even then, this book would have been seen as a complete joke. I think I was expecting a Mutant Ninja Turtles cartoon to turn up somewhere in the book, but was disappointed to not see one.Bottom-line - Stay away from this book. If you are really interested in something about ninja, look into Stephen K. H",negative,2025-02-24 22:00:00
"This Honeywell product is excellent. It works quietly and easily circulates air while providing the desired breeze.I believe the unit will outlive its generous warranty, and would not hesitate to purchase another one if and when it should wear out.",negative,2025-02-24 23:00:00
I really love this book just as much as the two before it. I just don't want the series to end because I'm enjoying it so much.,positive,2025-02-24 23:00:00
I'm sorry to give you this late response because I read this book today. This was an excellent book! I would recommend everyone to read this book. This book inspired me about not giving up on your goal.,positive,2025-02-25 00:00:00
"Clay Aiken's debut... I wasn't sure what to think, I tried to stay away from American Idol records but when I heard ""Invisible"" on the radio, my resolve melted and I purchased the cd... and I'm very glad I did :).Clay has a beautiful/powerful voice... unlike some artists out there, he's truly talented. He puts his heart and soul into each and every song... There isn't one song on this that I hate.Once he draws you in, you won't let go :).No offense to Ruben fans, but I believe Clay should've won",positive,2025-02-25 01:00:00
"THERE IS NOTHING BAD TO SAY ABOUT THIS EXCELLENT COLLECTION OF SONGS,NO MATTER HOW MANY TIMES THEY HAVE BEEN RELEASED BEFORE.THE SONGS HAVE STOOD THE TEST OF TIME AND ARE CLASSIC PERFORMANCES BY THE MOST CLASSIC ENTERTAINER OF ANY GENRE OF ALL TIME.IF YOU DO NOT ALREADY HAVE A COLLECTION OF THESE SONGS I WOULD HIGHLY RECOMMEND THAT YOU PURCHASE THIS SET AND ENJOY THE FEEL GOOD MUSIC.THERE IS ONLY ONE ELVIS .",positive,2025-02-25 02:00:00
"Not one of the stronger entries in the series, SLAVES OF OBSESSION suffers from too many set pieces and not enough of the emotional complexity usually found in this series. Far too much time is spent on the philosophical battle between Union and Confederate issues; battles better detailed in many other works, and not enough on developing a strong narrative. The trip to America for Monk and Hester to recapture an American and his runaway English teen on a charge of murder is relatively ridiculous",negative,2025-02-25 02:00:00
"After 2nd or 3rd usage, inside of the pots started to tarnished (not a food stain). Now the food cooked using these tarnished pots are tasting bit bitter (metallic taste). Very poor quality product.",negative,2025-02-25 03:00:00
These floor mats are very durable and fit perfectly in our truck. Living in back country with the mud and snow they have held up perfectly. Would recommend to everyone.,positive,2025-02-25 04:00:00
"It did little more than power a death star, so I returned it to the Earth forces... DO NOT BUY!",negative,2025-02-25 04:00:00
"Kiss is a lame band with their image only covering for their many songs with inane lyrics with their makeup and concerts. They could'nt write a song if their lives depended on it. If you want metal, buy a Metallica CD. If you want moronic disgiuses and Cd titles like ""Psycho-Circus"" buy KISS.By the way, only the dumbest band in the world would try to get cash by getting Tood MacFarlane to create a series of comic books and action figures!",negative,2025-02-25 05:00:00
"I am a huge Nirvana fan I have been one ever since 1990 when I first listened to Bleach. If you are die hard like me you will not like this album, you probably already have all the songs on this album so don't waste your money. The only reason I would recommend someone to but this album is if they did not buy the box set. I wish I had my $10.00 back.",negative,2025-02-25 06:00:00
"Although the artwork in this book is great, readers should be warned that the text is a heavy-handed abridgement of Charles Dickens's wonderful little novel. It omits far too much of the rich and colorful language of this stirring novelette.",negative,2025-02-25 07:00:00
"ye make a book, alas, how is life? Green Bay Packers. Sandwich? Baby. Eat the, President, lake.Like that prose? That is James Joyce. The king of gibberish. I made it up. But when he does it, it is a classic. When I do gibberish, it is not. Why?What the hell is going on with Finnegans Wake??? I don't know.Joyce must be the genious of gibberish.I don't get it.",negative,2025-02-25 07:00:00
"Being a 31-year old male, I am probably not the typical Clay Aiken fan. As with many, the first time I heard the album I was disappointed...very disappointed. After I listened to it a couple more times it started to grow on me. Now, I think its actually very well done, and Clay's vocals on the album are absolutely incredible.For those who were unimpressed with the album, I encourage you to listen to it again...maybe even twice. If you still don't like it, fine - shelf it...but I think you'll fin",positive,2025-02-25 08:00:00
"This product is wonderful !! and the best fit for our baby. We tried Swaddlers because of a friend's recommendation, but our 6 month old got rashes within the first week of using it. We switched back to Baby Dry and the rash was gone within 3 days !! Definitely recommended by me.",positive,2025-02-25 09:00:00
"First off, the shirts are good. They are thin, but they look good. The collar tips have built-in plastic strips to keep them pointed and crisp. They come out of the dryer pretty good w/o wrinkles if you use the wrinkle-guard cycle. However, the shirt in the picture is not at all what they send you. The shirt in this pic above has a much tougher, textured material, and the actual shirt has a white label, not black as in the pic. So, expect a very thin, smooth, untextured but stylish shirt, with c",positive,2025-02-25 09:00:00
"I was so happy when I borrowed this movie from our local library. Now I'm only happy that I borrowed it instead of purchasing it. The books were , basically, thrown out when this movie was made. I was so disappointed. I will not watch this sequel again. If you really liked the first two movies, I would not bother to watch the 3rd. It left me feeling sick to my stomach at such a gross departure from the books and story line.",negative,2025-02-25 10:00:00
"This book is extraodinary. I started reading it expecting it to be boreing. After the first eight pages, I was reading it every free second I got. I can guarantee that anyone will love this book.",positive,2025-02-25 11:00:00
"I hate the phone charger business, and have gone through piles of third-party chargers over the years. With my A310, phone chargers would just fall out. So far so good with this one, plus the glowing tip (besides just being neat-o) makes it easy to find. I wish there was a way to tell top v. bottom in the dark, but that's not really a problem (and I've never had a charger that did).Highly recommended.",positive,2025-02-25 12:00:00
utter garbage - give me $1.00 for every flat note lauren hill hits on this album and I would be a millionaire,negative,2025-02-25 12:00:00
"I could play games and do word processing. If I had a problem I would reload my computer and start over. I'm retired with such outdated skills and physical disabilities that I was unemployable. Started school at NACC in Burbank,California went to class for ten weeks on weekends, read their texts and then bought A+ Certification before testing. I read it through twice, took both CompTIA core and dos adaptive exams the same morning and passed very comfortably.Without this book to put it together f",positive,2025-02-25 13:00:00
"A great gift for Marvel readers and a coffee table book for Marvel Families. This book brings back memories and provides helpful chronology. In the sixties, Iron Man was yellow, the X-Men were blue and yellow, and Daredevil was black and yellow. Marvel sure liked yellow.",positive,2025-02-25 14:00:00
"I love this movie,i watched it the first time with my best friend and then realized that i had to have a copy of it because its such a great movie",positive,2025-02-25 14:00:00
"I purhcased the nuvi 670 from Amazon several weeks ago and I was hapy with the unit until I checked to see if there were map updates avaialable from Garmin. Garmin's website stated that map updates were available for Europe and North America, but only one update was free. So I spent all this money on a International GPS unit only to end up with one map being out of date. When I received the unit it had a 2006 maps for Europe and 2008 maps fo North America. There were updated versions of both map",negative,2025-02-25 15:00:00
"I actually bought this movie having never seen it. I saw Greg Kinnear on the box and read the blurb on the back and decided it was cheaper to buy it than to rent it. I absolutely fell in love with Hugh Jackman. Ashley Judd is always adorable in romantic comedies. Greg Kinnear is never bad in his roles,(but he sometimes picks horrid roles). The premise is cute and as romantic comedies go it wasn't horrible but it was rather predictable. What made me give it 4 stars is the fact that Hugh Jackman w",positive,2025-02-25 16:00:00
I watched it and thought of it as just bad. I am speechless it's just bad please don't watch this movie.,negative,2025-02-25 17:00:00
"Continuing right where Season 2 left off with the murder of Agent Todd, the team adds 2 new members to their cast. The new director is named Jenny and has a previous relationship with Gibbs and the new agent is named Ziva.",positive,2025-02-25 17:00:00
"I am highly entertained not by this horrible music but by the marketing scam perpetrated on the music buying public over and over. Tell them it's good, a thousnad times, and they will buy anything. It is an admirable thing to see Clive Davis become even more wealthy by pumping out more and more drivel for the masses to consume. A good clue to the quality of the five star reviews for this release can be found by the list of music purchases made by those who bought this CD:* CDs from The American ",negative,2025-02-25 18:00:00
"I approached this novel with reluctance. A friend recommended it but said it was best to read it in the original Spanish. I don't understand Spanish, but I decided to try the English translation. I was overwhelmed. For days I was in a trance. I could not and did not want to pull myself away from Macondo and the Buendia family. The words hypnotized me. The scenes evoked haunted me during the day and filled my dreams at night. Gabriel Garcia Marquez has created a masterpiece in any language.",positive,2025-02-25 19:00:00
"In my opinion, this dvd did not contain any worth while figure skating coverage. My five year old was in TEARS because we could only find five second clips of actual skating. To make matters worse, there doesn't seem to be anyway to access the actual skating events, even if one is willing to pay for it. Nor does the Olympic website itself have videos of the events. I could understand if we were searching the week of the Olympics, or even that month. However, it's been close to a year. SHAME ON Y",negative,2025-02-25 20:00:00
"This book makes it clear that Helen Fisher hates men. If a man wrote a book like this from the male perspective, he would be justly crucified by the media. This book is a blow to the good reputation of the Anthropology Department at Rutgers University, where she was apparently employed at the time of publication. I would like to say something positive about the book, in order to balance out some of the negatives, but I can't think of anything except maybe that it is a good addition to the librar",negative,2025-02-25 20:00:00
"""The dead can tell us, being dead, what no living personcan tell us,"" wrote T.S. Eliot. What Masters has done for us(when he was alive) is write a collection of whispered epitaphs,voices silently crying out from the graves the ironies, sadnesses, wastes, agonies, and miscalculations of their spent lives.This is not poetry to turn a phrase, necessarily. Nor is it poetry to enchant. Instead, it is Wisdom Poetry. Poetry that carries the weight of mistakes of the twisted lives, creating their own ki",positive,2025-02-25 21:00:00
Me recordó aquellos libros de la Generación Kronen: un libro muy pop donde ha calado el lenguaje cinematográfico para presentar la trama. Personajes bien definidos. Un libro entre Yorkshire y la nostalgia del Levante español. Sorprendente y entretenido.,positive,2025-02-25 22:00:00
I love history - especially Biblical history and this book uses the information in the Bible and then builds on that information with researched information to make it come alive. It seemed like a long book at the start but it ended too soon.,positive,2025-02-25 22:00:00
"So for all of you people saying this movie was bad take a step back and look at what you are watching. This is a Hollywood Movie made for an audience who loves Explosions, Cars, Guns, Sexy Women, and a simple story line. This movie was not made to be realistic it is a SCI FI movie. Just pop some corn watch it and enjoy. Way better than the Notebook or any other chick flick out there.",positive,2025-02-25 23:00:00
"Two-thirds of the way through K-PAX I decided that only a great ending was going to redeem this movie. Unfortunately, it ended with a skittering thud and had me muttering ""What the huh?"" Kevin Spacey and Jeff Bridges are good enough to make their scenes together interesting, but the story is pretty confused. A rental at best.",negative,2025-02-26 00:00:00
"The OS WR 102 is a terrific radio, especially considering the price here on Amazon. It is essential to have a reliable weather radio since mid-Mississippi is subject to killer tornadoes and fearsome thunderstorms. I will certainly feel safer with this one close by.My only complaint: the instruction sheet is printed in a typeface so small I had to enlarge it on a copy machine in order to read it. While the instructions are clear, the layout is sensible, and the programming relatively simple, tryi",positive,2025-02-26 01:00:00
"I have shoulder length curly, fine hair. I followed the directions for use and I ended up with a messy head of frizzy hair. The brush does more blowing than straightening in my opinion - it is fine for drying hair. But I did not get the sleek, smooth, shiny effect that was promised by the straightening tool. It was nothing like the salon straightening job I normally get. I will be returning this styler ASAP. Very unhappy.",negative,2025-02-26 01:00:00
I bought this so my son could have a pocket to stash his car stuff in. So far so good. The price was good.,positive,2025-02-26 02:00:00
"When i first heard his single ""One Wish"" i thought this is a good tune, but then he got to the second verse, i thought eh? This guy cant sing! later on his album came along, his vocals destroy his tracks, literally. Comparing him to other artists such as Mario or 112, you'll realize that he can't sing, full stop. Disappointing.",negative,2025-02-26 03:00:00
I just completed this novel and I must say that it was excellent. It was quite obvious that the author had done extensive research into her subject matter. It was a poignant look into history and how African American women had to struggle in a world where they were often looked upon as inferior. Everything from the descriptions to dialogue was well-written and I look forward to reading more of Ms. Singleton's work.,positive,2025-02-26 03:00:00
"My hair is about 90% straight and 10% wavy, so you wouldn't think it takes much to make it sleek, straight and shiny; I even use an ant-firzz serum before I style. But using this Conair took twice as long as drying and straightening my hair in two steps, and gave me half as straight hair. I even used my regular blow dryer first to get most of the dampness out, thinking this would speed up the process...but no, it took ages. The Conair is basically a very small hairdryer with a few brush bristles",negative,2025-02-26 04:00:00
"With all of the mediocre crap such as ""Titanic"" and ""Ever After"" polluting the theaters and sending audiences into a frenzy, it's good to watch this classic and discover what actual monumental film-making is all about. God bless Kubrick for creating this ultraviolent masterpiece.",positive,2025-02-26 05:00:00
"Mars Rising is the best documentary I've ever seen about the issues surrounding a future manned mission to Mars. Shatner's voice-over gives it extra credibility.Race to Mars is the most realistic movie ever made in the ""manned mission to Mars"" genre.",positive,2025-02-26 06:00:00
"This book contains exactly one chapter on hydroponics and it's not a very good chapter. As a general book on growing, it's not bad, but anything that purports itself as being a ""grow bible"" should include extensive information on evaluating hydroponics systems and mediums and how to use and maintain them throughout a grow. This book contains some information on this, but not nearly enough. For whatever reasons, it includes far more information on genetics and breeding, but most growers I know bu",negative,2025-02-26 06:00:00
"Paying about $16 for this collection of 8 films could have been a great buy. I have traveled to UK enough to know that the British people are generally quite polite, polished, reserved, and mannered. With the exception of The Englishman Who Went Up a Hill and Came Down A Mountain (the only redeeming film in this collection; Hugh Grant portrays the real British style well) the makers of the other 7 have obviously visited Hollywood too many times and have drunk their Kool-Aid. The courseness, vulg",negative,2025-02-26 07:00:00
"Use of the eMarker depends on the eMarker website. However, Sony has just announced that they are discontinuing the website, and so eMarker devices will now be useless. Don't buy one unless you want a museum piece.For those of us that already own an eMarker, Sony has graciously offered to provide a cash refund for every eMarker returned directly to them.",negative,2025-02-26 08:00:00
"This movie could have been great. Russell Crowe is, despite the not so well written screenplay and mediocre plot, very convincing in his role, in fact he is the only one who makes a pretty good job in this movie - Phoenix was not bad. But that just because Russell Crowe in an excellent actor. The movie fails because it was bad told, and not well directed. You couldn't identify nor share the characters feelings because of the large distance there seemed to be between them and the audience, and th",negative,2025-02-26 09:00:00
I was hoping to really get in to this but it was to boring for me. So that is why it is one star.,negative,2025-02-26 09:00:00
"I have read several of Steinbeck's other works. They are generally good. This book, although, is slow moving and has several irrelevant chapters thrown in. The ending is definitely not what I expected.",negative,2025-02-26 10:00:00
"Hugely disappointing. This book promises more than it really delivers. Having lived and worked as an architect in Africa, I found theresearch superficial and use of outdated references gives african architecture a less than positve image.I dont recoomend this book at all.",negative,2025-02-26 11:00:00
I just got to tell you that I was just bored to tears watching this long and stupid movie. This one doesn't earn the rights for an Academy Award :-(,negative,2025-02-26 11:00:00
"I loved this book as a young girl. I loved the message about finding your talents and making the most of them, even when you are feeling out of place or far from all that is familiar. I've been looking for it for my children for years and am so thrilled to have finally found it!",positive,2025-02-26 12:00:00
This is an excellent album with some great fiddle playing. Ryan is amazing to watch when he plays in person. You can feel the emotion he puts into each song.,positive,2025-02-26 13:00:00
can any body please tell me who made the music for the soundtrack?i want to know please tell me.thanx,negative,2025-02-26 14:00:00
"Lauren I love you and your music I generally don't liste to younger artists because of the violence they promote, but you're style is so different and you give all honor to God first and foremost. The CD is just ""Awesome"" keep up the good work.",positive,2025-02-26 14:00:00
"This book stunk. I believe that reality can have deeper meanings, but don't get to deep or you'll drown. The only time you can go that deep and not drown, is with drugs. I never thought Lord of the Flies would attract so many druggies.",negative,2025-02-26 15:00:00
IT'S OLD SCHOOL JAMS!!! I HAVE SEARCHED AND SEARCHED FOR THIS CD FOR THE LONGEST. I HAVE FINALLY FOUND IT!!! NOW I HAVE TO PURCHASE IT.,positive,2025-02-26 16:00:00
Out of all the songs on this album there were only twosongs that Ididn't thing were appropriate for his voice. some of the songs he got to do what he does best and that was to hit the high notes. Very well done was happy to see it at amazon and bought it immediately. Hopefully his next album will be just as good.,positive,2025-02-26 16:00:00
"It always amazes me how some outside vendors try to gouge consumers with their highly over-priced items on here. You can bet I'll never buy anything from this vendor, even if it is a great deal.This is a ridiculously high price for Red Bull. On sale in the stores one can find it for $1.50/can. Why would someone pay more than that online? Caveat emptor --- let the buyer beware!",negative,2025-02-26 17:00:00
This book had way to many characters! Is boring from start to end and has no point! What the hell does this book mean?,negative,2025-02-26 18:00:00
"One of best animation in 80's; A now,transformers never die, now we got the beast wars and there transformers too, Well the transformers the movie is a must have. A now, this would be interesting, how about if this was on DVD and animated in 3D computer like the beast wars, Now that would be a creation of gods.",positive,2025-02-26 19:00:00
"This is a fantastic product! I am NOT a ""technical"" guy, so I was a bit apprehensive when I ordered the CD Songwriter. Was I happily surprised! I took it out of the box, read the easy-to-follow directions, plugged it in and---immediately---I was rocking the house with LP's and cassettes I literally hadn't heard in years.The CD player and radio are likewise terrific---simple to use and the sound is great. Burning CD's (use blank CD-R's, not CD-RW's) is also a snap. A Rick Springfield cassette I b",positive,2025-02-26 19:00:00
"I am very disappointed with this phone. I have to press the talk button several times to get a dial tone, and then when I do get a dial tone and make a call, I have a very hard time hearing the person on the other end of the line. The caller id feature does not work, and I know it isn't my phone company because our other CID displays work fine. It always just flashes ""Ringing"" on the display when the phone rings. I have owned this phone for 6 months now, and I am planning to replace it very soon",negative,2025-02-26 20:00:00
I am a fan of classic literature but this book was just too slow for me. Everyone should read it because it's a classic but I didn't enjoy it.,negative,2025-02-26 21:00:00
"Binaural is a mix of the new sound of Pearl Jam with the drummer Matt Cameron. It's great to hear Eddie playing different instruments like the ukele. Somehow pj sounds traditional in this age of boy groups and pop music. In 1998 they released the album Yield. Songs like In Hiding, and Given To Fly were ballads that showed off the mild rocking side of pj. Now on Binaural, you have songs like Breakerfall and Light Years that have simmilar rocking styles. Nothing as it seems, gives off the a Pink F",positive,2025-02-26 21:00:00
"This book is a master piece. This was the best book I ever read and I should know I'm only 13 but I've read more than my share of books. This should be turned into a movie, Brian of Boruma makes William Wallace look like a child. And if they're lookin for somebody to have a small part like Turlough I'll gladly play the part.",positive,2025-02-26 22:00:00
very creative and well-made thriller.it is surprising viewers.when u leave cinema(or closes dvd/video/vcd)u are thinking it is worth paying 2 $(or renting or buying).for third dimension flick-buffs.,positive,2025-02-26 23:00:00
"""Fahrenheit 451"" is set in a time where reading books is strictly forbidden. In this world, instead of putting out fires and keeping people safe, firefighters burn entire houses containing books, and occasionally even people. One of these firefighters, Guy Montag, has doubts about the whole situation, and those doubts are strengthened when he meets a freethinking girl by the name of Clarisse McClellan. The major themes in this book include the value of intelligence and human interaction. I would",positive,2025-02-27 00:00:00
This movie literally borrows scenes from many action movie. It is full of plot holes...The story is OK. The DVD has OK amount of features. Rent this pathetic movie first(unless you like Treat Williams or B grade action movies!). I would go into details about the many plot holes but that would ruin it for other readers/viewers. Just be sure you rent this movie first before you buy it!,negative,2025-02-27 00:00:00
This movie is SOOO funny!!! It's about these 2 party dudes trying to find their car in order to get their girlfriend's anniversery gifts in order to recieve 'special treats.' But along the way things don't go as planed. It's a comedy starring Ashton Kutcher and Sean Scott. YOU HAVE TO SEE IT!!!,positive,2025-02-27 01:00:00
"Got this for my Ruger P95. Plenty of room for the gun, both 15 round clips and the speed loader.",positive,2025-02-27 02:00:00
dont believe we received this book ...could you verify where it was sent and whenwas this a kindle fire book,negative,2025-02-27 03:00:00
These really do make wearing a jawbone a lot better for me. The only problem I found with them is that you have to buy so many just to get the one that fits right.,positive,2025-02-27 03:00:00
"I bought the book because I read the review and it look interesting and funny. But after the first pages, I knew that this was a mistake. Is very repetitive and some of the content really ridiculous for this age and time.",negative,2025-02-27 04:00:00
Worth re-reading as an adult. This was mandatory reading in middle school. Nobody of that age could get the full story with all its nuances at that age. It's like reading a new book. What a wordsmith Charles Dickens was.,positive,2025-02-27 05:00:00
"We lost the handset. Called Panasonic to get a replacement, they would not sell us a replacement handset. Overall disappointed with Panasonic and this phone.",negative,2025-02-27 05:00:00
this moview could of been much better. it was as dumb as dumb can get. the only good thing about it is that the actors played good. i am sure the director was feeling low when he found the rating in the theaters. BYE,negative,2025-02-27 06:00:00
Cookbook on Cooking with Seitan was in excellent condition and arrived very promptly. The book itself wasn't all I had hoped--too many weird ingredients that I can't begin to find--but that is NOT the fault of Amazon or the bookseller who sent the order.,positive,2025-02-27 07:00:00
"A book with a heavily religious slant. Anyone expecting a scientific discussion of sexual addiction should be prepared to read that ""God has responded to the arrogance of the human heart by turning people over to the control of their evil desires"".",negative,2025-02-27 08:00:00
"The accuracy of this thermometer is really poor. I returned the thermometer for an exchange from Amazon. The replacement has same problem I did calibrate it, still it shows wrong temperature. I liked ease of mounting on the window and size, but completely useless as fas as what value it shows for the temperature.",negative,2025-02-27 08:00:00
My fault. I received it OK but it just doesn't work on my water heater. I must not have checked it enough. It was a bad impulse buy for me.,negative,2025-02-27 09:00:00
"Our whole family loved this video. It is not only a great introduction to skiing for new skiiers in the family (both young and old alike), but also gets you excited and ready to hit the slopes come winter. For intermediates, this is also an excellent review of the basics and some things you might have missed along the way. Don't miss this one!",positive,2025-02-27 10:00:00
"there have been others books similar to this one, but nearly ALL of the authors of those books have been trained directly or indirectly by Ron LeGrand. He is truly the guru of real estate investing. This book gives solid, practical advice that works in the real world. Yes, he tries to sell you additional things, but all you have to do is follow the instructions and you will have success.A great book that opened my eyes to a world of possibilities, which included early retirement.",positive,2025-02-27 10:00:00
I went to target today to purchase this boppy. Apparently it has been recalled and they took all the other ones off the shelf. I don't know why it has been recalled yet but I wanted to warn the amazon buyers first.,negative,2025-02-27 11:00:00
"I really enjoy this movie, I haven't read the book, but the storyline in the movie is excellent. I would buy this on blu-ray in a heartbeat if it were to become available. My only fault with the movie is that (in my opinion) the ""overdubbed voice-overs"" (not sure exactly what you call them) toward the end seem a little overbearing.",positive,2025-02-27 12:00:00
"Thrilled at my daughter's pregnancy, I purchased this book for her because I could remember how much I admired it 25 years ago when I read it. Her feedback? ""Mom - it's really good until it gets to homosexuality. It fails miserably there!""I just reread the passage on page 144 of the library edition and now I want to throw it out of the public library's collection! (I won't....I'll keep it for the good parts and try to forgive Brigg's out-dated and misinformed attitude!) But I won't give it 5 sta",negative,2025-02-27 13:00:00
